-14.43759656	-11.62606013
-14.44093855	-11.62482444
-14.46556435	-11.62127293
-14.46941814	-11.61841052
-14.48377796	-11.61279925
-14.48868151	-11.60411552
-14.4922424	-11.60144265
-14.49682768	-11.59490688
-14.49710895	-11.59488847
-14.51142293	-11.58990746
-14.52152452	-11.57908513
-14.5241302	-11.57766485
-14.52863581	-11.55122183
-14.54523885	-11.54314031
-14.55117903	-11.54287418
-14.55277303	-11.53063389
-14.56527792	-11.52744777
-14.57021634	-11.51533746
-14.5752221	-11.51093146
-14.57689497	-11.50363724
-14.5838876	-11.49849639
-14.58868185	-11.48571881
-14.59408293	-11.48283359
-14.59436379	-11.48061084
-14.59491911	-11.46272637
-14.59949246	-11.45416301
-14.60397282	-11.45131053
-14.60937402	-11.44453536
-14.610084	-11.43667645
-14.61435172	-11.43148248
-14.62918417	-11.41363172
-14.63612727	-11.39456493
-14.64030583	-11.39348698
-14.64381596	-11.37684751
-14.64530888	-11.36450194
-14.64891647	-11.3533073
-14.65889081	-11.35148717
-14.65960015	-11.34021542
-14.66546784	-11.33709367
-14.67237869	-11.31307059
-14.67766275	-11.30847917
-14.69022076	-11.2741505
-14.69033754	-11.26141446
-14.70145189	-11.2374562
-14.70712947	-11.20874733
-14.71979346	-11.19663165
-14.72013065	-11.18866057
-14.7270349	-11.15307012
-14.73358426	-11.15038267
-14.73394897	-11.13954837
-14.74483223	-11.11388893
-14.75547361	-11.09404189
-14.75885322	-11.08579774
-14.7594506	-11.07660997
-14.76520275	-11.05771977
-14.7669647	-11.05418529
-14.77198787	-11.04558534
-14.77395775	-11.03272875
-14.77456796	-11.02925561
-14.77458493	-11.02895154
-14.77540381	-10.9813449
-14.77983421	-10.97494862
-14.79042482	-10.96976689
-14.8002425	-10.95331578
-14.80341811	-10.94506715
-14.80850821	-10.92388121
-14.81034486	-10.92267155
-14.81244408	-10.91564988
-14.81385411	-10.89818242
-14.81740651	-10.89292863
-14.82291307	-10.88085204
-14.82924642	-10.85539212
-14.8292757	-10.85412917
-14.83339019	-10.83341675
-14.83537323	-10.82430344
-14.83875624	-10.82292707
-14.84043212	-10.82049206
-14.84579613	-10.79120301
-14.84805227	-10.78988721
-14.85336393	-10.77455836
-14.85489332	-10.7371458
-14.86345564	-10.73706401
-14.86453939	-10.71507898
-14.8741585	-10.69924006
-14.87417045	-10.69822627
-14.87592473	-10.66985869
-14.88171405	-10.66457838
-14.88236147	-10.65288325
-14.88730895	-10.64032199
-14.8928133	-10.62585808
-14.89531565	-10.60359361
-14.90296149	-10.58971433
-14.90311359	-10.58871279
-14.90595875	-10.57395829
-14.91129774	-10.56289935
