0.999999999	0.03859049
0.999999997	0.040197137
0.999999996	0.040554746
0.999999992	0.040856186
0.998857553	0.043576378
0.997333583	0.047415043
0.993944526	0.048905139
0.992227041	0.055653997
0.992131178	0.066756645
0.991567123	0.076557147
0.991148572	0.076994469
0.98737829	0.079970498
0.981500153	0.082775171
0.974546111	0.085553191
0.969840607	0.096226705
0.958341885	0.121810195
0.956040799	0.137051559
0.949545901	0.142658771
0.944532112	0.148212455
0.944009146	0.154189186
0.937050285	0.164827139
0.936574143	0.165768783
0.929956484	0.169142667
0.921878034	0.1842664
0.915589709	0.206130433
0.911105524	0.207965199
0.908590447	0.222824447
0.898214828	0.230656631
0.89351406	0.233546386
0.892289729	0.236607456
0.885130744	0.2487557
0.882357168	0.25157599
0.87512124	0.27067554
0.874105748	0.273542425
0.870259652	0.279598432
0.864976998	0.28458558
0.859870147	0.291973184
0.855810175	0.297963492
0.85545134	0.299691778
0.850141876	0.314829291
0.848787785	0.31898745
0.841607575	0.319012439
0.839420526	0.326443377
0.835673448	0.331304144
0.831625397	0.33545167
0.83115514	0.340873874
0.822560221	0.352630656
0.821760967	0.353412344
0.812769835	0.36626434
0.809475518	0.380718576
0.80524688	0.382724173
0.799639223	0.395632523
0.799299446	0.402241516
0.798229541	0.402646162
0.788927782	0.405047869
0.781742683	0.4163326
0.78124028	0.421448206
0.780428109	0.429968637
0.770268659	0.433262036
0.760439809	0.448043892
0.758928027	0.452882833
0.755392546	0.460689368
0.751198895	0.46623064
0.74493781	0.468834247
0.744813272	0.473044429
0.740456747	0.476221224
0.736693924	0.481974927
0.732968396	0.484563722
0.726054814	0.495628062
0.724041385	0.510960914
0.718395669	0.516278179
0.713079601	0.518314203
0.70916435	0.524339851
0.702165635	0.533693581
0.702006758	0.534924035
0.691782554	0.543491045
0.690545212	0.543930994
0.689277126	0.553320549
0.681846981	0.560742914
0.681147493	0.560805976
0.679089038	0.564803718
0.675593788	0.570592642
0.67000244	0.571624754
0.66459292	0.581990278
0.662686495	0.588788083
0.656416228	0.588797595
0.651768603	0.59723668
0.645519162	0.603632051
0.644211506	0.61391438
0.643235914	0.614774719
0.638097599	0.614854747
0.63471283	0.621278832
0.630134038	0.62475643
0.626245268	0.627173785
0.619469033	0.634689038
0.61863248	0.637387471
0.616715274	0.642866397
0.615215127	0.650020559
0.608350808	0.651692874
0.603349231	0.653999705
0.602071884	0.657155965
0.599756667	0.659442644
0.594089226	0.667040081
0.592997049	0.672118035
0.592104589	0.675435474
0.5897476	0.676120566
0.589341474	0.677207258
0.58098534	0.680429358
0.579671042	0.689429713
0.575726157	0.690781138
0.572051548	0.69098612
0.569719702	0.691592687
0.565269879	0.701053567
0.56314991	0.706867045
0.561473399	0.708200954
0.553916713	0.71396093
0.548186252	0.714744471
0.546604788	0.720383884
0.54122914	0.7245492
0.540484684	0.729068044
0.535656182	0.729582726
0.535302652	0.736167676
0.534226973	0.738309912
0.524480472	0.738699539
0.522512667	0.743789822
0.518959479	0.746401547
0.517092204	0.750944811
0.513490239	0.752940988
0.513101927	0.753292698
0.508317416	0.754446869
0.504389397	0.761454933
0.496558376	0.766576403
0.495009263	0.767660328
0.493113042	0.77545555
0.487825223	0.776420363
0.482096143	0.779795116
0.478304261	0.784312017
0.473355885	0.795300805
0.467284796	0.795630714
0.465060625	0.799580665
0.458759381	0.802735324
0.456489431	0.804543187
0.452237752	0.809870122
0.450128836	0.813695207
0.447962775	0.814345684
0.44004335	0.817840614
0.435329438	0.82160021
0.433845424	0.823440043
0.43357011	0.828806696
0.432666783	0.831424299
0.428694729	0.831466794
0.428075919	0.833121222
0.42052843	0.834773883
0.418246667	0.836427695
0.412721336	0.844522867
0.412374653	0.845303288
0.40758216	0.845425077
0.406333036	0.845678475
0.402723847	0.847290041
0.39988005	0.854502852
0.399870785	0.858056724
0.391641216	0.85834126
0.390967952	0.861587159
0.386449903	0.86179264
0.37546138	0.868060915
0.374350113	0.869471389
0.370372925	0.871239244
0.366081544	0.876056818
0.364966292	0.879192817
0.363355134	0.881272645
0.358687725	0.883042173
0.358627439	0.885262716
0.350182771	0.885286995
0.346849797	0.887047427
0.345312817	0.890170896
0.341363453	0.894987507
0.340641615	0.894992618
0.339636432	0.895221565
0.334785619	0.895411837
0.330384027	0.903852807
0.33037156	0.904965203
0.320950014	0.905083343
0.320045896	0.909814468
0.317387843	0.910648132
0.312361212	0.910980433
0.307066421	0.912317577
0.300507183	0.91611122
0.300316257	0.9227586
0.286171425	0.923206431
0.281149328	0.926184315
0.280768904	0.929134151
0.272428322	0.92920663
0.270613556	0.936781976
0.262697026	0.93741441
0.260497019	0.940580415
0.25651785	0.940936436
0.244012653	0.943020016
0.239027351	0.94859413
0.238643814	0.953441748
0.223690748	0.954570802
0.223317376	0.956177256
0.222292328	0.958070821
0.219464728	0.958411611
0.213864121	0.958873212
0.20058511	0.964909331
0.190085328	0.967258782
0.187926079	0.967681318
0.180951659	0.972945526
0.169493203	0.972969705
0.165209999	0.978231901
0.155199438	0.979516085
0.147103972	0.981086032
0.137610807	0.983375241
0.132815356	0.987649198
0.127643045	0.989353098
0.120240754	0.989576031
0.11815143	0.991285644
0.100282779	0.993630905
0.094194198	0.994286984
0.090582412	0.995130342
0.086662113	0.996288309
0.078890939	0.997309238
0.075972063	0.99841137
0.06990274	0.999056933
0.051897319	0.999906194
0.040779797	0.999990934
0.039940821	1.000288749
0.020155222	1.000389796
0.015379798	1.000750473
0.011541517	1.000793959
8.05245E-37	1.000811542
2.97299E-37	1.002707844
