0	1
0.002004008	0.955107767
0.004008016	0.936187767
0.006012024	0.921333985
0.008016032	0.908470287
0.01002004	0.896797488
0.012024048	0.885910987
0.014028056	0.875575864
0.016032064	0.865644559
0.018036072	0.856020094
0.02004008	0.846637341
0.022044088	0.837452541
0.024048096	0.82843699
0.026052104	0.819573024
0.028056112	0.810851313
0.03006012	0.802268977
0.032064128	0.79382821
0.034068136	0.785535244
0.036072144	0.77739954
0.038076152	0.769433141
0.04008016	0.761650132
0.042084168	0.754066189
0.044088176	0.746698181
0.046092184	0.739563824
0.048096192	0.732681366
0.0501002	0.726069307
0.052104208	0.719746134
0.054108216	0.71373008
0.056112224	0.7080389
0.058116233	0.702689661
0.060120241	0.697698548
0.062124249	0.693080679
0.064128257	0.688849932
0.066132265	0.685018795
0.068136273	0.681598214
0.070140281	0.678597459
0.072144289	0.676024007
0.074148297	0.673883431
0.076152305	0.672179302
0.078156313	0.670913111
0.080160321	0.670084192
0.082164329	0.669689672
0.18236473	0.668903396
0.184368738	0.657561001
0.186372746	0.64566442
0.188376754	0.633244325
0.190380762	0.620334425
0.19238477	0.606971358
0.194388778	0.593194566
0.196392786	0.57904615
0.198396794	0.564570722
0.200400802	0.549815228
0.20240481	0.534828776
0.204408818	0.519662433
0.206412826	0.504369025
0.208416834	0.489002917
0.210420842	0.473619788
0.21242485	0.458276393
0.214428858	0.443030324
0.216432866	0.42793975
0.218436874	0.41306317
0.220440882	0.398459145
0.22244489	0.384186034
0.224448898	0.370301727
0.226452906	0.356863376
0.228456914	0.343927123
0.230460922	0.331547835
0.23246493	0.319778836
0.234468938	0.308671648
0.236472946	0.298275728
0.238476954	0.288638225
0.240480962	0.279803727
0.24248497	0.271814035
0.244488978	0.26470793
0.246492986	0.258520963
0.248496994	0.253285247
0.250501002	0.249029274
0.25250501	0.245777734
0.254509018	0.243551353
0.256513026	0.242366751
0.258517034	0.242236314
0.410821643	0.22205345
0.412825651	0.195609723
0.414829659	0.169579217
0.416833667	0.144065554
0.418837675	0.119171221
0.420841683	0.094997123
0.422845691	0.07164216
0.424849699	0.04920279
0.426853707	0.027772615
0.428857715	0.007441958
0.430861723	-0.011702532
0.432865732	-0.029578279
0.43486974	-0.046107153
0.436873748	-0.061215833
0.438877756	-0.074836156
0.440881764	-0.086905441
0.442885772	-0.097366798
0.44488978	-0.10616941
0.446893788	-0.113268798
0.448897796	-0.11862706
0.450901804	-0.12221308
0.452905812	-0.124002717
0.619238477	-0.138808012
0.621242485	-0.172681642
0.623246493	-0.205227789
0.625250501	-0.236312325
0.627254509	-0.265806161
0.629258517	-0.2935858
0.631262525	-0.319533877
0.633266533	-0.343539669
0.635270541	-0.365499585
0.637274549	-0.385317634
0.639278557	-0.402905855
0.641282565	-0.418184727
0.643286573	-0.431083541
0.645290581	-0.441540742
0.647294589	-0.449504231
0.649298597	-0.454931636
0.651302605	-0.45779054
0.653306613	-0.458058675
0.823647295	-0.464688139
0.825651303	-0.504299934
0.827655311	-0.541724844
0.829659319	-0.576807157
0.831663327	-0.609399792
0.833667335	-0.639364935
0.835671343	-0.666574631
0.837675351	-0.690911347
0.839679359	-0.712268496
0.841683367	-0.730550912
0.843687375	-0.745675292
0.845691383	-0.757570579
0.847695391	-0.766178313
0.849699399	-0.771452917
0.851703407	-0.773361947
